token,token_id,cluster
выка,18059,129
ублюдок,58729,129
дрожи,93669,129
хита,111259,129
дерзко,73183,129
сбила,49555,129
надоест,87243,129
фун,56863,129
курил,37376,129
липу,114970,129
хитрые,76740,129
хитрая,87288,129
голь,89143,129
трюки,73100,129
гонец,89316,129
пучком,116347,129
горам,57618,129
выси,83542,129
щекам,37205,129
подслу,76116,129
крута,74000,129
шту,6487,129
морщи,22614,129
Кудряв,47380,129
шки,56409,129
тык,49985,129
дыр,38236,129
меха,3939,129
выска,6448,129
задело,71786,129
выхо,87993,129
бесит,68753,129
пышно,84773,129
шлюз,88005,129
хулиган,22655,129
уси,3956,129
свирепо,56448,129
мерзавцы,117189,129
соблю,6548,129
щу,17045,129
далеких,47262,129
метнул,68577,129
вздра,35753,129
забой,114594,129
резкую,76166,129
пун,68605,129
пил,22472,129
задор,55039,129
Бич,49918,129
сбил,20078,129
секу,3937,129
чур,83814,129
деба,31403,129
пика,17135,129
Спе,6559,129
сты,6564,129
распу,17710,129
Выбе,88016,129
исче,3990,129
страши,84926,129
бандой,88329,129
грубые,50006,129
негодяи,94432,129
сучья,118176,129
муш,55759,129
недоб,54760,129
подби,32175,129
банд,27267,129
реву,75934,129
неуда,6264,129
слог,76193,129
тупика,84459,129
Черта,69260,129
чёрта,116972,129
чудище,94209,129
мучила,87697,129
ничком,88027,129
пучка,94435,129
хлопая,88293,129
выбе,17333,129
трупом,68839,129
рвет,84838,129
пачек,94588,129
угарным,87759,129
юнкер,75994,129
шлюпку,84868,129
Пью,94470,129
задние,37999,129
штык,84501,129
Пик,32174,129
Поляки,86310,129
Гни,84179,129
горьким,83715,129
уловки,87746,129
стука,51405,129
грабят,83717,129
прижал,27221,129
хитов,71887,129
рычание,82773,129
бросит,58085,129
лукаво,51201,129
прогнал,84014,129
ляп,112117,129
кузнеца,82315,129
толк,35231,129
тучи,30669,129
психу,75102,129
разбо,20684,129
вздо,24262,129
сче,5170,129
вопить,112143,129
Прокля,33316,129
пуга,23352,129
заднице,71081,129
тош,58093,129
взбеси,117877,129
отре,4735,129
башкой,115479,129
Умница,115350,129
расче,33342,129
грубыми,82874,129
вопи,36504,129
ничей,58232,129
мучи,19161,129
прокла,90966,129
говари,71095,129
глотая,113390,129
зач,85527,129
Кихот,91975,129
отпра,36390,129
дрожа,19292,129
кучи,35196,129
горькие,91914,129
грубый,54831,129
заклю,2266,129
прикол,72263,129
пугал,90483,129
крут,77329,129
гуль,71284,129
жулик,115589,129
уго,1892,129
жевал,90958,129
помет,35481,129
шало,112334,129
взбе,30740,129
хрен,23525,129
беспо,3114,129
Реп,72058,129
ржи,91602,129
тик,112408,129
боевика,51772,129
Яд,76450,129
грозным,73988,129
спу,3162,129
Спай,82404,129
рык,90125,129
гнали,72085,129
рван,115937,129
лоша,5342,129
грубым,48807,129
голе,33294,129
жутким,85751,129
воп,23661,129
пожа,2305,129
забо,3090,129
маху,115622,129
катился,112267,129
страш,4811,129
жуткой,74655,129
гайки,82782,129
вро,90736,129
Разби,75265,129
скин,91661,129
хитрым,91497,129
пику,91685,129
лопнет,93164,129
упы,49144,129
ниц,92250,129
сжал,24578,129
мешал,37026,129
недоу,21160,129
люки,81936,129
запу,5723,129
стучало,92867,129
ерунды,92857,129
отря,5710,129
кинула,89868,129
брей,34918,129
забитых,57223,129
хищно,92797,129
дернул,36853,129
мизер,51167,129
туч,72609,129
тьфу,55772,129
упер,25318,129
жуткий,51941,129
трусливо,111582,129
чудовищный,84168,129
Гум,55294,129
свирепый,113640,129
клич,72793,129
стуча,75638,129
сдуло,115079,129
щек,89589,129
Куй,18769,129
сбоя,75636,129
брешь,69979,129
пуго,26352,129
рьяно,91262,129
кро,2813,129
морд,89614,129
мучил,93039,129
глот,21167,129
жуткое,69976,129
плю,5650,129
морду,34961,129
кону,23818,129
гадости,70529,129
древко,117544,129
баг,54656,129
грубая,74490,129
чок,54639,129
мука,48804,129
флиге,92400,129
жда,5609,129
Потря,50679,129
зажму,31797,129
Опы,32602,129
Вор,20844,129
свергнут,82252,129
бли,1668,129
бут,82266,129
муки,23224,129
драйв,86996,129
ерунда,36532,129
гадость,48110,129
распи,18920,129
выме,84378,129
Бес,18834,129
зевак,85372,129
кивает,50247,129
хулиганы,89951,129
впа,25386,129
гнус,82151,129
овра,26507,129
стучали,70462,129
зри,5627,129
бомжей,92602,129
допил,77431,129
пустякам,113553,129
фур,18876,129
расч,36761,129
мерцали,92542,129
гнилой,90974,129
зади,59228,129
забив,36047,129
засту,41417,129
жуткие,64598,129
бесы,106727,129
поти,15313,129
неудоб,12430,129
выго,12351,129
мукой,64479,129
морда,42171,129
уик,53818,129
чудовищные,79075,129
закол,64434,129
дери,67132,129
гоняли,97370,129
бродит,64432,129
жестокая,64431,129
Крик,42245,129
твари,27771,129
Жук,64630,129
шеп,12528,129
писк,39888,129
бука,78894,129
грубой,40013,129
блю,8780,129
бездо,45320,129
хитрый,46373,129
выпа,15156,129
сбив,53498,129
зари,45077,129
щелчку,39949,129
подлый,100892,129
вык,53800,129
кло,8794,129
восклицает,78960,129
вранье,52729,129
трак,8834,129
Бот,60116,129
тупике,97642,129
негра,78882,129
стопку,64384,129
Дря,118805,129
фот,27693,129
затряс,52815,129
Дурак,63967,129
чум,109214,129
крути,42787,129
тряпкой,67359,129
хлопка,29979,129
торчали,42842,129
дрогнули,63729,129
ворча,96876,129
тряпку,63704,129
дряни,106113,129
выбро,9400,129
забу,15801,129
глушь,119690,129
батю,28511,129
штурвал,80263,129
зат,15674,129
котел,39650,129
гибе,80383,129
ласку,119464,129
свар,27710,129
Повре,64308,129
сверкают,119483,129
Плю,12005,129
заблу,11976,129
сюртук,106592,129
сумра,39727,129
Батю,61589,129
чудовищным,102490,129
раско,9160,129
дрянь,42563,129
щеках,44925,129
подул,102518,129
ноздрей,98765,129
покач,64103,129
бредом,80992,129
куша,52662,129
плюнуть,66881,129
истец,98556,129
щего,45824,129
взмах,29734,129
допу,13964,129
повари,107717,129
Черт,13882,129
маньяк,60623,129
одича,99428,129
психа,99481,129
куш,108133,129
батюшки,99538,129
сроду,119157,129
помыш,52572,129
сдаче,46108,129
побла,98417,129
Соблю,99164,129
грубое,60854,129
годик,108106,129
пух,27977,129
стон,40675,129
Проч,107946,129
гнал,60799,129
жрать,40589,129
говна,45918,129
Пек,65983,129
каприз,98900,129
страхо,7926,129
выр,8034,129
шута,107836,129
сби,8014,129
щекой,60681,129
банду,53634,129
покуда,45873,129
грубей,79724,129
гне,7985,129
Мука,66182,129
Дура,41242,129
хаки,100015,129
забиты,66294,129
блужда,53535,129
Исче,45484,129
нелюди,97960,129
скрипнул,100537,129
забил,8602,129
щурясь,100636,129
прогнали,97934,129
пошат,41598,129
пугало,66667,129
клет,7639,129
Плохие,108624,129
Чок,118991,129
шибко,66799,129
подлец,80979,129
колец,41753,129
хро,7606,129
мерзав,46253,129
чудовищных,96837,129
рит,13155,129
хрю,65265,129
Чёрт,66310,129
восклица,27952,129
мотнул,65421,129
скри,8433,129
меш,78674,129
дурном,119257,129
Кука,66426,129
отсеки,108473,129
шлю,13315,129
забит,65301,129
грозный,61100,129
хитро,14760,129
мутные,100272,129
мучило,119053,129
бреда,80829,129
задницей,107237,129
тупик,28156,129
смешок,67419,129
неблаго,14322,129
дерби,38745,129
блюз,78098,129
поган,104546,129
пиру,59605,129
фляжку,105725,129
Черты,104570,129
сма,6798,129
бомжа,103679,129
штор,16659,129
лай,10886,129
сопки,109553,129
шпи,11257,129
фура,29275,129
плашмя,109952,129
чрево,79907,129
дик,29083,129
грохнул,109549,129
отры,11284,129
бесц,43118,129
страшной,27588,129
люка,47133,129
вспы,6759,129
брезгли,103496,129
возглас,68118,129
сбро,11095,129
щёки,120013,129
шарить,105639,129
сбитый,68053,129
пудов,62125,129
Колчак,109721,129
щеку,29124,129
Кучма,59462,129
сбои,80067,129
прокля,9782,129
Золушка,105488,129
Жесто,53980,129
бис,79564,129
поже,62188,129
убило,78064,129
дерутся,80038,129
напер,59455,129
целясь,96078,129
зря,9762,129
тру,1444,129
подери,80094,129
дрож,44491,129
Мук,103880,129
Опи,52202,129
издевкой,119785,129
жутко,28848,129
щека,104468,129
докла,9932,129
скво,46989,129
порчи,96256,129
пинком,109540,129
пыхтя,118383,129
мук,78274,129
прика,6686,129
Ярость,103394,129
труп,11394,129
говне,104318,129
ощупал,103319,129
чре,120096,129
грубых,62166,129
банде,47212,129
тряпка,95369,129
выма,44729,129
Смерч,103255,129
брызнули,105942,129
испу,6623,129
метко,79709,129
